id,first_name,last_name,degree,school,department,hire_year,hire_date,salary,country
7883,Lillian,Williams,MBA,ISU,Computer Science,2024,2024-05-06,179164,MEXICO
7884,Lucas,Baker,MS,Stanford,Engineering,2010,2010-09-09,138021,ITALY
7885,Sophia,Adams,MBA,SCU,Bio Informatics,2006,2006-09-24,146133,CANADA
7886,Isabella,Flores,PHD,Harvard,Accounting,2008,2008-04-11,181090,USA
7887,Sophia,Thompson,PHD,ISU,Business,2000,2000-07-19,135450,MEXICO
7888,Mia,Robinson,MS,ISU,Engineering,2012,2012-08-18,167196,MEXICO
7889,Hazel,Hill,PHD,MIT,Data Science,2000,2000-02-16,104533,GERMANY
7890,Isabella,Jackson,MBA,SCU,Bio Informatics,2007,2007-02-25,160073,MEXICO
7891,Aurora,Martin,MS,MIT,Engineering,2005,2005-01-24,182972,USA
7892,Sofia,Nelson,PHD,ISU,Data Science,2009,2009-06-23,112389,CANADA
7893,Riley,Perez,PHD,Harvard,Computer Science,2010,2010-07-08,179380,USA
7894,Harper,Sanchez,MBA,SCU,Business,2018,2018-08-09,180279,FRANCE
7895,Ethan,Johnson,MS,Harvard,Engineering,2019,2019-09-19,135740,SPAIN
7896,Elijah,Mitchell,PHD,Stanford,Accounting,2017,2017-01-14,103860,GERMANY
7897,Olivia,Miller,PHD,Harvard,Computer Science,2020,2020-06-05,169156,ITALY
7898,Hannah,Garcia,MS,ISU,Bio Informatics,2009,2009-07-18,142490,SPAIN
7899,Noah,Anderson,MBA,ISU,Computer Science,2002,2002-09-26,130975,CANADA
7900,Isabella,Jackson,PHD,MIT,Business,2002,2002-09-24,179665,FRANCE
7901,Lillian,Wright,PHD,Stanford,Data Science,2023,2023-08-28,179199,ITALY
7902,Aria,Adams,MS,MIT,Bio Informatics,2020,2020-11-25,109089,GERMANY
7903,Victoria,White,PHD,Harvard,Engineering,2021,2021-11-11,183427,ITALY
7904,Emma,Young,PHD,MIT,Accounting,2024,2024-08-15,199874,USA
7905,Elijah,Nguyen,PHD,MIT,Engineering,2021,2021-09-30,115190,SPAIN
7906,Sophia,Jackson,MBA,ISU,Data Science,2017,2017-08-24,147328,ITALY
7907,Lucas,Baker,PHD,Stanford,Engineering,2002,2002-04-24,167336,ITALY
7908,Ethan,Walker,PHD,ISU,Accounting,2007,2007-10-19,190730,UK
7909,Chloe,Johnson,PHD,Harvard,Engineering,2007,2007-12-17,183401,MEXICO
7910,Mia,Adams,MD,Harvard,Business,2019,2019-01-27,152432,MEXICO
7911,Sophia,Jackson,MS,Harvard,Data Science,2022,2022-08-28,189998,CANADA
7912,Victoria,Young,MS,Harvard,Business,2018,2018-11-11,161301,ITALY
7913,Ethan,Davis,PHD,Stanford,Engineering,2017,2017-01-02,124533,USA
7914,Victoria,Torres,PHD,MIT,Data Science,2002,2002-12-26,150912,MEXICO
7915,Aurora,Martinez,PHD,ISU,Computer Science,2018,2018-12-01,185389,CANADA
7916,Harper,Perez,PHD,ISU,Data Science,2008,2008-07-05,192813,GERMANY
7917,Hazel,Robinson,MS,ISU,Business,2025,2025-02-28,113856,ITALY
7918,Lillian,Smith,PHD,Harvard,Engineering,2025,2025-06-04,140848,ITALY
7919,Benjamin,Scott,MD,MIT,Bio Informatics,2024,2024-09-24,104756,ITALY
7920,Ella,Mitchell,MS,SCU,Data Science,2022,2022-04-29,186149,CANADA
7921,Ella,Perez,PHD,ISU,Accounting,2023,2023-04-15,103240,SPAIN
7922,Leo,Walker,PHD,SCU,Computer Science,2011,2011-04-13,135410,SPAIN
7923,Daniel,Parker,MD,ISU,Business,2013,2013-01-28,123372,UK
7924,Amelia,Torres,MS,MIT,Accounting,2002,2002-07-18,120977,MEXICO
7925,Hazel,Baker,PHD,SCU,Bio Informatics,2005,2005-06-12,158514,USA
7926,Ava,Harris,MS,Stanford,Computer Science,2023,2023-12-10,128696,ITALY
7927,Hazel,Jones,MS,Harvard,Accounting,2004,2004-06-20,192027,SPAIN
7928,Ella,Nguyen,MS,MIT,Accounting,2001,2001-06-14,147204,MEXICO
7929,Jack,Young,PHD,Stanford,Bio Informatics,2010,2010-11-23,119057,USA
7930,Aria,Parker,PHD,MIT,Business,2002,2002-07-09,153829,USA
7931,Emma,Jones,PHD,Harvard,Accounting,2010,2010-09-15,141200,USA
7932,Ella,Jackson,PHD,Stanford,Accounting,2024,2024-07-11,116112,UK
7933,Riley,Carter,PHD,ISU,Accounting,2005,2005-12-14,135226,MEXICO
7934,Liam,Rodriguez,MS,SCU,Business,2007,2007-03-22,177705,CANADA
7935,Sebastian,Robinson,MS,MIT,Accounting,2005,2005-06-04,113044,FRANCE
7936,Victoria,Williams,MD,SCU,Engineering,2005,2005-02-19,100226,GERMANY
7937,Benjamin,Robinson,PHD,ISU,Accounting,2017,2017-01-01,142557,SPAIN
7938,Aiden,Ramirez,MS,SCU,Bio Informatics,2001,2001-09-12,170916,FRANCE
7939,Ella,Lewis,PHD,SCU,Bio Informatics,2016,2016-02-23,163062,FRANCE
7940,Sophia,Lee,PHD,Harvard,Accounting,2005,2005-06-30,144068,MEXICO
7941,Jack,Harris,PHD,SCU,Accounting,2021,2021-08-08,132946,FRANCE
7942,Elena,Clark,PHD,MIT,Computer Science,2023,2023-12-09,124870,GERMANY
7943,Lucas,Evans,MS,MIT,Business,2001,2001-06-26,176924,UK
7944,Sebastian,Allen,MS,ISU,Accounting,2011,2011-08-27,131505,UK
7945,Stella,Harris,MBA,Stanford,Business,2007,2007-07-02,120746,FRANCE
7946,Sebastian,Davis,MS,SCU,Bio Informatics,2004,2004-08-18,145957,SPAIN
7947,Sophia,Wilson,MD,MIT,Data Science,2012,2012-04-22,103671,UK
7948,Amelia,Brown,MD,MIT,Business,2006,2006-06-10,117223,GERMANY
7949,Zoe,Wright,PHD,Harvard,Bio Informatics,2024,2024-10-10,107228,FRANCE
7950,Abigail,Sanchez,PHD,Stanford,Data Science,2000,2000-06-18,146238,CANADA
7951,Hannah,Williams,PHD,Stanford,Computer Science,2008,2008-04-01,132641,FRANCE
7952,Alexander,Perez,MS,Harvard,Business,2022,2022-03-16,138353,GERMANY
7953,Layla,Wilson,PHD,MIT,Bio Informatics,2024,2024-01-31,139495,USA
7954,Hazel,Nguyen,MBA,ISU,Accounting,2009,2009-05-24,141867,ITALY
7955,Lily,Campbell,PHD,MIT,Business,2010,2010-01-20,182353,CANADA
7956,Stella,Scott,MBA,ISU,Bio Informatics,2017,2017-12-24,115461,ITALY
7957,Mason,Thomas,MD,SCU,Bio Informatics,2008,2008-01-15,178148,CANADA
7958,Benjamin,Hill,MS,Harvard,Bio Informatics,2003,2003-10-19,111853,UK
7959,Elena,Green,PHD,MIT,Computer Science,2012,2012-04-24,178067,MEXICO
7960,Aria,Evans,MS,MIT,Accounting,2000,2000-04-17,162313,FRANCE
7961,Ava,Jones,PHD,ISU,Engineering,2009,2009-03-25,189397,FRANCE
7962,Emma,Torres,PHD,MIT,Data Science,2003,2003-05-21,169766,ITALY
7963,Stella,Nguyen,MS,MIT,Computer Science,2009,2009-04-19,174594,FRANCE
7964,Evelyn,Allen,MS,Harvard,Bio Informatics,2005,2005-02-09,187538,ITALY
7965,Amelia,Nguyen,MS,Harvard,Computer Science,2020,2020-11-24,181565,FRANCE
7966,Ethan,Thomas,MS,Stanford,Bio Informatics,2013,2013-02-21,192402,GERMANY
7967,Aria,Moore,MBA,Harvard,Accounting,2004,2004-08-07,183953,SPAIN
7968,Aiden,Mitchell,MBA,Stanford,Engineering,2017,2017-10-02,193316,SPAIN
7969,Liam,Young,PHD,MIT,Bio Informatics,2000,2000-06-22,105301,SPAIN
7970,Lillian,Clark,MS,Harvard,Engineering,2012,2012-01-22,144955,CANADA
7971,Amelia,Parker,MS,MIT,Engineering,2012,2012-12-02,172842,SPAIN
7972,Abigail,Williams,PHD,SCU,Computer Science,2007,2007-04-02,167355,MEXICO
7973,Stella,Lee,MBA,SCU,Engineering,2021,2021-06-23,178623,USA
7974,Lily,Nguyen,MBA,MIT,Computer Science,2018,2018-04-21,199944,USA
7975,Stella,Green,MBA,Stanford,Engineering,2005,2005-04-14,174278,UK
7976,Violet,Ramirez,MS,SCU,Bio Informatics,2004,2004-09-27,131801,MEXICO
7977,Evelyn,Martinez,PHD,SCU,Data Science,2011,2011-07-10,138766,MEXICO
7978,Zoe,Perez,MS,ISU,Engineering,2001,2001-07-26,157372,GERMANY
7979,Layla,Brown,MS,SCU,Business,2017,2017-07-10,186683,FRANCE
7980,Leo,Lewis,MS,Stanford,Data Science,2022,2022-08-18,152731,UK
7981,Michael,Torres,MS,SCU,Engineering,2007,2007-10-11,147434,USA
7982,Mason,Johnson,PHD,Harvard,Bio Informatics,2024,2024-03-30,125334,CANADA
7983,James,Martinez,MS,Harvard,Engineering,2010,2010-03-14,118434,CANADA
7984,Mason,Harris,MD,Stanford,Business,2007,2007-02-21,130191,USA
7985,Elijah,Clark,MS,MIT,Data Science,2005,2005-10-25,199927,MEXICO
7986,Leo,Johnson,PHD,Harvard,Accounting,2010,2010-04-15,117181,GERMANY
7987,Isabella,King,PHD,Harvard,Computer Science,2015,2015-02-25,129909,SPAIN
7988,Zoe,Davis,PHD,MIT,Business,2022,2022-04-29,131014,UK
7989,Stella,Thompson,PHD,Harvard,Computer Science,2020,2020-07-23,163236,USA
7990,Liam,Smith,PHD,MIT,Data Science,2022,2022-09-06,171796,FRANCE
7991,Emma,Green,PHD,SCU,Data Science,2017,2017-01-03,194887,FRANCE
7992,Sofia,Jackson,PHD,Stanford,Engineering,2012,2012-09-11,176158,FRANCE
7993,Mason,Thomas,MBA,Harvard,Bio Informatics,2023,2023-01-14,124413,ITALY
7994,Aiden,Smith,PHD,Harvard,Accounting,2024,2024-05-28,197664,GERMANY
7995,Ava,White,PHD,Stanford,Data Science,2024,2024-06-24,111884,SPAIN
7996,Logan,Anderson,PHD,Harvard,Engineering,2000,2000-08-23,175642,USA
7997,Elena,Nguyen,MBA,Stanford,Business,2003,2003-09-08,112932,MEXICO
7998,Lily,White,PHD,Harvard,Bio Informatics,2017,2017-11-11,177478,UK
7999,Harper,Scott,MBA,Stanford,Bio Informatics,2024,2024-10-16,106382,UK
8000,Emma,Robinson,MD,Stanford,Bio Informatics,2016,2016-10-03,178826,ITALY
8001,Stella,Green,MBA,Stanford,Business,2007,2007-05-02,107735,SPAIN
8002,Alexander,Nelson,MS,Harvard,Computer Science,2020,2020-03-26,196006,USA
8003,Evelyn,Scott,PHD,ISU,Engineering,2013,2013-01-18,177511,USA
8004,Noah,Ramirez,PHD,Harvard,Accounting,2014,2014-02-15,139938,CANADA
8005,Sofia,Davis,PHD,Stanford,Engineering,2016,2016-03-20,170294,USA
8006,Lillian,King,PHD,SCU,Engineering,2013,2013-07-17,164819,GERMANY
8007,Jack,Anderson,MS,Harvard,Data Science,2023,2023-10-02,141028,SPAIN
8008,Leo,Sanchez,PHD,ISU,Engineering,2007,2007-10-21,176765,CANADA
8009,Abigail,Wilson,MS,MIT,Accounting,2008,2008-12-20,140124,UK
8010,Hannah,Brown,MD,Harvard,Accounting,2000,2000-08-22,180228,USA
8011,Lillian,Robinson,PHD,Stanford,Data Science,2018,2018-05-22,115611,GERMANY
8012,Chloe,Green,MS,Stanford,Data Science,2002,2002-01-17,176728,FRANCE
8013,Benjamin,Thompson,MBA,ISU,Accounting,2011,2011-10-02,104842,USA
8014,Amelia,Adams,PHD,Harvard,Engineering,2009,2009-01-08,126784,CANADA
8015,Stella,White,MS,ISU,Accounting,2021,2021-12-09,151832,SPAIN
8016,Lucas,Wright,MD,Stanford,Data Science,2023,2023-06-11,151363,USA
8017,Violet,Lewis,PHD,MIT,Data Science,2015,2015-07-06,114791,ITALY
8018,Stella,Clark,PHD,SCU,Data Science,2005,2005-12-23,125630,UK
8019,Ethan,Perez,PHD,MIT,Business,2023,2023-06-06,167259,GERMANY
8020,Emily,King,PHD,MIT,Accounting,2017,2017-05-28,157956,MEXICO
8021,Grace,Adams,MBA,SCU,Computer Science,2017,2017-10-28,135462,SPAIN
8022,Liam,Lewis,PHD,MIT,Accounting,2024,2024-03-12,181846,MEXICO
8023,Harper,Perez,MS,SCU,Accounting,2008,2008-03-21,172490,UK
8024,Alexander,Jones,MS,Stanford,Data Science,2022,2022-10-19,184221,GERMANY
8025,Ethan,Lopez,PHD,SCU,Bio Informatics,2019,2019-01-13,105632,USA
8026,Sofia,Mitchell,PHD,Stanford,Data Science,2000,2000-01-19,101279,SPAIN
8027,Harper,Nguyen,MS,Harvard,Accounting,2023,2023-12-11,116057,USA
8028,Hannah,Perez,MS,ISU,Bio Informatics,2014,2014-08-17,116895,MEXICO
8029,Leo,Miller,MS,Stanford,Business,2016,2016-08-13,165174,ITALY
8030,Jack,Green,MD,Harvard,Business,2008,2008-05-22,186108,ITALY
8031,Henry,Smith,PHD,Harvard,Bio Informatics,2008,2008-09-18,139986,USA
8032,Lucas,Thompson,MS,ISU,Bio Informatics,2007,2007-01-30,147917,ITALY
8033,Elijah,Rodriguez,MBA,Stanford,Computer Science,2019,2019-12-02,173858,USA
8034,Mia,Rodriguez,PHD,ISU,Accounting,2013,2013-04-16,105586,ITALY
8035,Sofia,Garcia,MBA,Harvard,Accounting,2025,2025-05-19,102919,MEXICO
8036,Alexander,Davis,PHD,Harvard,Engineering,2024,2024-11-05,163391,FRANCE
8037,Riley,Perez,PHD,ISU,Accounting,2002,2002-05-22,181729,UK
8038,Jack,Brown,MBA,Harvard,Engineering,2012,2012-09-19,134202,USA
8039,Elena,Johnson,PHD,Stanford,Engineering,2019,2019-11-09,109506,CANADA
8040,Abigail,Taylor,MS,Stanford,Data Science,2018,2018-03-18,166923,CANADA
8041,Wyatt,Anderson,MS,Harvard,Engineering,2012,2012-03-30,172308,ITALY
8042,Aiden,Parker,MBA,Harvard,Business,2001,2001-03-22,104893,ITALY
8043,Mia,Garcia,MS,SCU,Bio Informatics,2014,2014-03-05,152871,UK
8044,Isabella,Anderson,PHD,SCU,Business,2005,2005-02-25,109052,CANADA
8045,Victoria,Green,PHD,MIT,Business,2001,2001-12-04,175002,GERMANY
8046,Ava,Perez,MS,Harvard,Data Science,2013,2013-02-16,126841,CANADA
8047,Sebastian,Smith,MS,Stanford,Accounting,2025,2025-01-19,165460,FRANCE
8048,Sophia,Thompson,MS,Stanford,Business,2024,2024-05-10,136929,SPAIN
8049,Hannah,Martin,MS,Stanford,Computer Science,2003,2003-04-20,129642,MEXICO
8050,Michael,Brown,MS,Stanford,Computer Science,2000,2000-08-09,138661,GERMANY
8051,Mason,Torres,PHD,MIT,Computer Science,2019,2019-04-17,161427,FRANCE
8052,Mason,Gonzalez,PHD,Stanford,Data Science,2009,2009-05-24,127682,UK
8053,Hannah,Jackson,MS,ISU,Engineering,2021,2021-08-24,110130,CANADA
8054,Jack,Garcia,MS,SCU,Business,2005,2005-03-26,170855,MEXICO
8055,Amelia,Lee,PHD,MIT,Business,2020,2020-08-03,140388,MEXICO
8056,Henry,Taylor,PHD,SCU,Computer Science,2016,2016-01-07,113371,USA
8057,Noah,Davis,MS,MIT,Bio Informatics,2013,2013-02-09,186629,ITALY
8058,Jack,Mitchell,MS,MIT,Accounting,2014,2014-03-15,181868,MEXICO
8059,Benjamin,Nelson,MD,SCU,Engineering,2010,2010-03-05,101311,FRANCE
8060,Aurora,Lewis,MS,Stanford,Accounting,2003,2003-04-06,194180,UK
8061,Benjamin,Taylor,MS,SCU,Computer Science,2018,2018-06-07,108252,MEXICO
8062,Sophia,Garcia,PHD,SCU,Accounting,2022,2022-09-05,158049,GERMANY
8063,Layla,Davis,PHD,Stanford,Accounting,2015,2015-10-01,154006,MEXICO
8064,Jack,Baker,PHD,SCU,Engineering,2015,2015-04-19,122460,ITALY
8065,Evelyn,Wright,PHD,Harvard,Data Science,2001,2001-03-22,165035,GERMANY
8066,Lillian,Lee,MS,Harvard,Bio Informatics,2020,2020-06-20,131379,SPAIN
8067,Elijah,Adams,MD,Stanford,Business,2005,2005-01-04,191581,FRANCE
8068,Michael,Green,PHD,Stanford,Data Science,2013,2013-08-14,170816,GERMANY
8069,Lucas,Harris,PHD,ISU,Accounting,2012,2012-09-09,125284,GERMANY
8070,Hannah,Taylor,MD,ISU,Engineering,2000,2000-06-13,120734,MEXICO
8071,Zoe,Thompson,MD,Harvard,Engineering,2013,2013-03-12,178188,FRANCE
8072,Sebastian,Lee,MS,Stanford,Engineering,2011,2011-10-08,158892,MEXICO
8073,Sophia,Adams,PHD,SCU,Computer Science,2004,2004-09-05,111671,FRANCE
8074,Logan,Young,PHD,MIT,Business,2024,2024-10-10,111409,CANADA
8075,Lily,Flores,PHD,ISU,Accounting,2019,2019-03-09,170275,USA
8076,Hannah,Williams,MS,ISU,Computer Science,2006,2006-02-27,137482,GERMANY
8077,Zoe,Baker,PHD,Stanford,Engineering,2013,2013-08-28,179748,UK
8078,Wyatt,Hernandez,MS,MIT,Accounting,2021,2021-08-02,116996,USA
8079,Nora,Brown,MS,Harvard,Data Science,2014,2014-12-07,132170,FRANCE
8080,Sofia,Flores,MD,ISU,Data Science,2012,2012-11-19,116627,SPAIN
8081,Zoe,Allen,PHD,SCU,Bio Informatics,2024,2024-03-23,183479,SPAIN
8082,Sophia,Lee,MBA,MIT,Business,2008,2008-02-27,171892,GERMANY
8083,Nora,Nelson,PHD,MIT,Computer Science,2008,2008-02-29,182129,FRANCE
8084,Ava,Adams,MBA,Harvard,Engineering,2024,2024-10-10,172621,GERMANY
8085,Elijah,Perez,PHD,ISU,Engineering,2003,2003-11-22,102309,ITALY
8086,Michael,Gonzalez,PHD,ISU,Computer Science,2017,2017-07-29,195657,UK
8087,Emma,Perez,PHD,Stanford,Computer Science,2004,2004-05-20,199726,FRANCE
8088,Zoe,Lopez,MD,Harvard,Data Science,2019,2019-03-17,108476,UK
8089,Elena,Smith,MS,MIT,Engineering,2015,2015-01-25,127331,UK
8090,Liam,Walker,MD,MIT,Engineering,2023,2023-08-30,124364,ITALY
8091,Jack,Carter,MS,SCU,Business,2021,2021-04-25,185182,CANADA
8092,Leo,Parker,MS,Stanford,Data Science,2014,2014-02-27,152393,USA
8093,Mia,Walker,MD,MIT,Business,2025,2025-08-25,175079,CANADA
8094,Mia,Anderson,MBA,Harvard,Bio Informatics,2016,2016-04-02,112260,ITALY
8095,Sofia,Wilson,PHD,MIT,Business,2004,2004-04-25,194781,UK
8096,Riley,Miller,MS,Harvard,Computer Science,2014,2014-06-14,152316,USA
8097,Ava,Walker,PHD,Harvard,Engineering,2024,2024-03-21,159497,FRANCE
8098,Sebastian,Taylor,MS,MIT,Data Science,2016,2016-10-01,108352,FRANCE
8099,Harper,Adams,MS,SCU,Bio Informatics,2019,2019-04-05,149121,GERMANY
8100,Hannah,Martinez,PHD,Stanford,Business,2024,2024-07-21,151553,USA
8101,Logan,Harris,PHD,ISU,Accounting,2000,2000-10-09,135932,ITALY
8102,Grace,Rodriguez,PHD,Stanford,Business,2000,2000-01-11,192480,MEXICO
8103,Violet,Thompson,MS,MIT,Computer Science,2013,2013-04-19,146402,GERMANY
8104,Chloe,Sanchez,MS,MIT,Engineering,2012,2012-03-17,112981,MEXICO
8105,Liam,Martinez,MS,Stanford,Accounting,2005,2005-12-27,166059,SPAIN
8106,Layla,Carter,PHD,Stanford,Data Science,2001,2001-02-07,175635,ITALY
8107,Ella,Torres,MD,SCU,Business,2002,2002-08-19,168251,SPAIN
8108,Zoe,Ramirez,PHD,Stanford,Accounting,2019,2019-09-16,176241,SPAIN
8109,Lucas,Thomas,PHD,Stanford,Engineering,2001,2001-07-23,167376,CANADA
8110,Violet,Smith,MS,SCU,Bio Informatics,2006,2006-10-31,196561,SPAIN
8111,Lillian,Thomas,PHD,Harvard,Engineering,2003,2003-12-18,188241,GERMANY
8112,Evelyn,Allen,MS,MIT,Bio Informatics,2014,2014-04-26,148669,GERMANY
8113,Noah,Nelson,PHD,Stanford,Data Science,2016,2016-03-20,104964,FRANCE
8114,Ethan,Jackson,PHD,Harvard,Engineering,2016,2016-05-24,147363,SPAIN
8115,Ella,Davis,MBA,MIT,Bio Informatics,2006,2006-04-16,119448,SPAIN
8116,Chloe,Nelson,MS,Harvard,Business,2000,2000-06-29,176648,FRANCE
8117,Ella,Lee,MS,SCU,Bio Informatics,2024,2024-11-01,183456,MEXICO
8118,Elijah,Hill,MS,Harvard,Accounting,2022,2022-09-08,114817,FRANCE
8119,Isabella,Rodriguez,MBA,SCU,Data Science,2022,2022-08-06,137217,UK
8120,Leo,Lewis,PHD,ISU,Computer Science,2021,2021-12-22,107854,GERMANY
8121,Stella,Smith,MS,MIT,Computer Science,2001,2001-08-10,179967,UK
8122,Emma,Baker,MD,SCU,Engineering,2018,2018-03-19,192700,GERMANY
8123,Logan,Miller,PHD,Harvard,Business,2008,2008-05-06,129958,GERMANY
8124,Grace,Robinson,MS,SCU,Data Science,2022,2022-07-16,189612,SPAIN
8125,Wyatt,Hill,PHD,Harvard,Accounting,2004,2004-05-02,199100,SPAIN
8126,Layla,Flores,MS,MIT,Accounting,2000,2000-10-20,148989,GERMANY
8127,Mia,Robinson,MS,Stanford,Bio Informatics,2000,2000-06-27,162779,UK
8128,Jack,Green,MBA,MIT,Engineering,2005,2005-06-01,110374,FRANCE
8129,Harper,Taylor,MBA,SCU,Data Science,2000,2000-12-11,152830,CANADA
8130,Hannah,Adams,MD,MIT,Data Science,2017,2017-11-06,116191,UK
8131,Zoe,Gonzalez,PHD,Stanford,Data Science,2023,2023-02-03,169484,MEXICO
8132,Liam,King,PHD,Stanford,Engineering,2006,2006-03-15,158573,USA
8133,Sebastian,Harris,MBA,MIT,Bio Informatics,2013,2013-09-27,186453,ITALY
8134,Jack,Brown,PHD,Harvard,Accounting,2006,2006-08-20,141640,GERMANY
8135,Lucas,Lopez,MD,Harvard,Computer Science,2020,2020-01-14,133789,CANADA
8136,Grace,Martin,MBA,SCU,Business,2008,2008-05-26,135055,UK
8137,Sophia,Torres,MBA,Stanford,Data Science,2014,2014-01-14,111783,CANADA
8138,Lucas,Allen,MS,SCU,Engineering,2022,2022-01-29,195168,USA
8139,Lucas,Lee,MS,Stanford,Bio Informatics,2010,2010-12-18,129832,FRANCE
8140,Victoria,King,MS,ISU,Accounting,2005,2005-02-06,191569,GERMANY
8141,Amelia,Williams,PHD,MIT,Accounting,2003,2003-06-07,123146,FRANCE
8142,Emily,Martinez,MBA,Stanford,Bio Informatics,2014,2014-06-06,144965,SPAIN
8143,Sebastian,Moore,MBA,MIT,Bio Informatics,2005,2005-07-22,114682,ITALY
8144,Victoria,Smith,MBA,Harvard,Accounting,2023,2023-07-20,193874,UK
8145,Emily,Gonzalez,PHD,Stanford,Business,2018,2018-09-14,123331,GERMANY
8146,Lily,Flores,MS,MIT,Business,2002,2002-07-14,134851,MEXICO
8147,Elena,Clark,MBA,SCU,Data Science,2010,2010-04-24,135174,GERMANY
8148,Abigail,Moore,PHD,Stanford,Data Science,2018,2018-01-14,110576,SPAIN
8149,Ethan,Parker,MD,Harvard,Accounting,2009,2009-01-15,126034,USA
8150,Harper,Ramirez,PHD,ISU,Bio Informatics,2023,2023-02-09,165514,SPAIN
8151,Aiden,Hill,PHD,MIT,Engineering,2002,2002-09-29,111877,CANADA
8152,Ava,Brown,MBA,Harvard,Bio Informatics,2001,2001-02-13,130455,USA
8153,Alexander,Jackson,PHD,ISU,Business,2018,2018-09-06,150891,CANADA
8154,Chloe,Jones,MBA,Stanford,Business,2022,2022-01-06,126019,SPAIN
8155,Aiden,Thompson,MS,Harvard,Bio Informatics,2011,2011-09-08,121333,MEXICO
8156,Noah,Hernandez,MS,Harvard,Bio Informatics,2003,2003-06-09,139022,USA
8157,Emma,Hill,PHD,Stanford,Data Science,2002,2002-01-03,154119,MEXICO
8158,Riley,Anderson,MS,Stanford,Bio Informatics,2010,2010-11-28,126232,CANADA
8159,Elijah,Lewis,MD,ISU,Computer Science,2022,2022-06-07,151900,USA
8160,Abigail,Lee,PHD,Harvard,Bio Informatics,2022,2022-02-15,141654,UK
8161,Elena,Young,MD,Stanford,Business,2024,2024-05-21,108637,ITALY
8162,Grace,King,PHD,ISU,Computer Science,2023,2023-06-24,133278,MEXICO
8163,Violet,Parker,MS,Stanford,Computer Science,2003,2003-06-23,169595,FRANCE
8164,James,Smith,MS,Stanford,Accounting,2002,2002-07-28,185460,FRANCE
8165,Zoe,Martin,PHD,Stanford,Data Science,2001,2001-05-22,157415,MEXICO
8166,Lillian,Davis,MBA,MIT,Engineering,2009,2009-01-05,150420,UK
8167,Emma,Baker,PHD,MIT,Data Science,2017,2017-12-31,132738,CANADA
8168,Sofia,Sanchez,PHD,Stanford,Computer Science,2016,2016-08-16,171548,GERMANY
8169,Elena,Torres,MBA,Harvard,Engineering,2017,2017-06-08,118509,FRANCE
8170,Elijah,Flores,MS,SCU,Business,2014,2014-10-19,190471,GERMANY
8171,Zoe,Miller,PHD,ISU,Computer Science,2003,2003-05-25,127456,SPAIN
8172,Wyatt,Jackson,PHD,MIT,Computer Science,2022,2022-12-20,127818,GERMANY
8173,Stella,Brown,MD,ISU,Business,2017,2017-07-12,169483,ITALY
8174,Harper,Allen,MS,MIT,Computer Science,2020,2020-02-11,132059,FRANCE
8175,Amelia,Walker,PHD,SCU,Computer Science,2014,2014-06-22,119664,USA
8176,Chloe,Clark,MS,Harvard,Bio Informatics,2014,2014-01-25,128824,ITALY
8177,Zoe,Miller,MBA,MIT,Business,2005,2005-06-30,138342,GERMANY
8178,Ethan,Torres,PHD,MIT,Computer Science,2018,2018-11-28,168375,SPAIN
8179,Elena,Gonzalez,PHD,Harvard,Bio Informatics,2014,2014-05-31,125626,FRANCE
8180,Lucas,Ramirez,PHD,ISU,Data Science,2019,2019-03-08,109531,SPAIN
8181,Alexander,Scott,PHD,MIT,Data Science,2009,2009-01-12,160490,USA
8182,Riley,Parker,PHD,MIT,Bio Informatics,2025,2025-05-18,181887,SPAIN
8183,Grace,Evans,PHD,MIT,Computer Science,2020,2020-04-05,104936,ITALY
8184,Ella,Gonzalez,PHD,Harvard,Computer Science,2006,2006-05-17,125910,USA
8185,Alexander,Moore,MS,Harvard,Data Science,2015,2015-04-14,120992,GERMANY
8186,Liam,Walker,PHD,MIT,Bio Informatics,2002,2002-10-24,150730,CANADA
8187,Aria,Jones,PHD,Stanford,Business,2000,2000-03-06,191487,CANADA
8188,Mason,Lee,MBA,MIT,Engineering,2001,2001-10-03,179690,SPAIN
8189,Lillian,Baker,PHD,MIT,Data Science,2018,2018-05-23,193746,CANADA
8190,Ava,Smith,MD,ISU,Engineering,2010,2010-01-10,165370,USA
8191,James,Mitchell,MBA,Stanford,Computer Science,2003,2003-12-26,193592,SPAIN
8192,Olivia,Walker,MS,Harvard,Engineering,2010,2010-02-04,130088,GERMANY
8193,Sebastian,Flores,MD,MIT,Accounting,2009,2009-06-20,132055,MEXICO
8194,Leo,Brown,PHD,Harvard,Business,2006,2006-03-06,118183,ITALY
8195,Lillian,Walker,PHD,SCU,Bio Informatics,2008,2008-04-09,123775,MEXICO
8196,Aria,Carter,PHD,ISU,Bio Informatics,2023,2023-05-21,187048,UK
